what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343267577362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343267686458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268333044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268343393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268366885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268377418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343268382104
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343268383707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268386187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268389032
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343268389177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268391993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268432790
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343268456671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268534155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268553608
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343268554865
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343268555172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343268574829
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343268576379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268577881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268580455
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343268580584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268582591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268596950
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343268598612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268601896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343268612953
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343268711481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343268726780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343268736382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268797976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268798672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268799068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268799553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268800234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268801000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343268801993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343268805251
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343268807180
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343269014846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269021739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269034577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1343269034607
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269034697
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269034720
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269038001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343269046617
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269049520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343269053193
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269102047
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269108347
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343269113528
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269114727
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269115862
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269122218
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269124120
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269138958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343269143590
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269146081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343269149397
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269151656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343269159274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343269167322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343269209836
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269217258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343269237444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343269275492
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269277311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343269350226
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269354783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343269395035
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269396966
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269401645
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343269406826
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269407150
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269409499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343269412951
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269414240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343269417491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343269446842
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269467324
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269488732
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343269500502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269501786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269505018
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343269505146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269507324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269522953
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269525006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343269540087
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343269541397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269542935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269545782
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343269545899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269547541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269559802
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343269567185
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343269569012
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343269569013
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343269570660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269688718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343269694801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343269983987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343269990683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343270035839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343270348203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343270368671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343270460044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343270468804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343270750306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343270753289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343270807961
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343270811072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343270812562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343270815440
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343270815566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343270817344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343270905723
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343270907636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343270912162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343270915781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343271026384
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343271028569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271030081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271033206
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343271033337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271036720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271131876
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343271132785
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1343271136953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343271168921
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343271172648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343271183705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343271241470
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343271243827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271245497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271249060
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343271249193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271252714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271305076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271340517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271349649
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343271665529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343271694522
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343271697395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271698896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271702370
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343271702497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271704061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271729681
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343271730553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271732969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271735894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271736486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271736810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271737183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271737474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271737858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271738440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271738890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271739273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271739735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271740253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343271740670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271776421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271843113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343271844472
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343271846447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271847937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271850634
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343271850762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271852078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271861250
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343271873845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343271891879
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343271893247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271894658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271897528
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343271897659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343271899744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272134862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272157055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272175785
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343272188734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343272196962
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343272200542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272202222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272205382
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343272205510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272207140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272219001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272221427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272277294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272330148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272371333
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343272371884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343272376145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272490641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272532730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272535757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272536504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272536913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272537204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272537509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272537801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272538097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272538419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272538758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272539128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272539466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272539837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272540164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272540490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272540783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272541097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272541424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272541727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272542089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343272542437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1343272548152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343272568487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343272629938
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343272631430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272633099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272636101
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343272636226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272637747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272651313
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343272686154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343272730266
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343272731600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272733472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272736857
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1343272736985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272738581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272761146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343272849146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343273047882
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1343273074407
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1343273075964
